frame,root pos x,root pos y,root pos z,root rot x,root rot y,root rot z,root rot w,j00_hip_pitch_l_joint,j01_hip_roll_l_joint,j02_hip_yaw_l_joint,j03_knee_pitch_l_joint,j04_ankle_pitch_l_joint,j05_ankle_roll_l_joint,j06_hip_pitch_r_joint,j07_hip_roll_r_joint,j08_hip_yaw_r_joint,j09_knee_pitch_r_joint,j10_ankle_pitch_r_joint,j11_ankle_roll_r_joint,j12_waist_yaw_joint,j13_shoulder_pitch_l_joint,j14_shoulder_roll_l_joint,j15_shoulder_yaw_l_joint,j16_elbow_pitch_l_joint,j17_elbow_yaw_l_joint,j18_shoulder_pitch_r_joint,j19_shoulder_roll_r_joint,j20_shoulder_yaw_r_joint,j21_elbow_pitch_r_joint,j22_elbow_yaw_r_joint,j23_head_yaw_joint
234,1.013075,-1.443614,0.776261,-0.073056,0.016915,0.633651,0.769976,-0.534241,0.511502,-0.027322,0.492269,-0.253212,-0.2618,-0.484175,-0.225076,-0.127221,0.536067,-0.25579,0.231293,0.044618,0.544139,0.977801,-0.300845,-1.994081,-0.342284,-0.291979,-0.25474,0.636207,-1.507166,0.710284,0.0
235,1.007875,-1.444405,0.778457,-0.064863,0.028052,0.638614,0.766276,-0.521504,0.46777,-0.016083,0.47353,-0.266987,-0.2618,-0.496624,-0.262208,-0.121118,0.537056,-0.271308,0.230915,0.021996,0.508529,0.921116,-0.304213,-1.958118,-0.377415,-0.203134,-0.303993,0.573075,-1.507141,0.727099,0.0
236,1.004217,-1.442832,0.780689,-0.055442,0.033571,0.643155,0.762988,-0.49362,0.433858,-0.001656,0.454129,-0.287118,-0.2618,-0.4885,-0.294475,-0.124408,0.533013,-0.286686,0.23191,0.008008,0.474126,0.859014,-0.319331,-1.91099,-0.39616,-0.102434,-0.35306,0.508782,-1.512303,0.73411,0.0
237,1.000712,-1.443369,0.782294,-0.048696,0.040143,0.646592,0.760221,-0.479498,0.402545,0.004732,0.437501,-0.300019,-0.2618,-0.494251,-0.322115,-0.12275,0.534107,-0.295992,0.233736,-0.00062,0.436482,0.794458,-0.328826,-1.861431,-0.368555,-0.026598,-0.390546,0.465169,-1.499372,0.728236,0.0
238,0.997066,-1.443588,0.783322,-0.04399,0.043727,0.649125,0.758149,-0.472836,0.378518,0.000787,0.432182,-0.313591,-0.2618,-0.493712,-0.341094,-0.121558,0.529532,-0.297053,0.235554,-0.001833,0.40472,0.734529,-0.331423,-1.808143,-0.324742,0.042739,-0.4198,0.432994,-1.488762,0.723946,0.0
239,0.992936,-1.444041,0.783754,-0.042052,0.04536,0.649872,0.757523,-0.47768,0.359602,-0.017969,0.442271,-0.330733,-0.2618,-0.492298,-0.354266,-0.124942,0.52166,-0.296561,0.244132,0.004218,0.381067,0.685973,-0.328664,-1.761091,-0.290197,0.099299,-0.440343,0.414032,-1.485941,0.716524,0.0
240,0.987691,-1.443219,0.782963,-0.042425,0.045012,0.647627,0.759443,-0.491534,0.338672,-0.066599,0.472391,-0.360699,-0.2618,-0.492025,-0.361006,-0.125453,0.515126,-0.299175,0.2533,0.021409,0.367785,0.647092,-0.324826,-1.722973,-0.272883,0.144248,-0.457202,0.407895,-1.492922,0.697311,0.0
241,0.979018,-1.440764,0.780742,-0.043366,0.043565,0.639521,0.766312,-0.503936,0.298932,-0.163399,0.523229,-0.407881,-0.2618,-0.498755,-0.366365,-0.11451,0.50933,-0.300192,0.2618,0.055461,0.359241,0.614843,-0.328379,-1.694314,-0.268612,0.181716,-0.478068,0.41091,-1.50998,0.680315,0.0
242,0.969804,-1.436019,0.777058,-0.044677,0.038698,0.624187,0.779036,-0.507578,0.251165,-0.271818,0.599575,-0.457153,-0.2618,-0.508499,-0.362859,-0.092624,0.509061,-0.308798,0.2618,0.106305,0.35616,0.59873,-0.339314,-1.679184,-0.269158,0.220072,-0.501348,0.419254,-1.539898,0.681102,0.0
243,0.96256,-1.434352,0.773592,-0.048182,0.036175,0.60627,0.792974,-0.516064,0.213824,-0.330885,0.668713,-0.475697,-0.2618,-0.536663,-0.350266,-0.061562,0.513177,-0.311785,0.2618,0.1522,0.342747,0.589768,-0.351056,-1.673402,-0.270589,0.234864,-0.51992,0.440358,-1.565979,0.696601,0.0
244,0.953045,-1.434907,0.770577,-0.051495,0.036372,0.589994,0.804943,-0.533181,0.195915,-0.343057,0.716556,-0.485515,-0.231868,-0.567409,-0.339534,-0.026475,0.507211,-0.305247,0.2618,0.179244,0.325976,0.580585,-0.362252,-1.675357,-0.272219,0.232763,-0.539001,0.464375,-1.588067,0.70582,0.0
245,0.937686,-1.433891,0.767111,-0.053417,0.036661,0.572743,0.817171,-0.542945,0.189424,-0.317196,0.754503,-0.506317,-0.224645,-0.590282,-0.337313,0.005513,0.486828,-0.300822,0.2618,0.196475,0.315463,0.574609,-0.371234,-1.683517,-0.271658,0.227121,-0.560511,0.482181,-1.611508,0.70554,0.0
246,0.920065,-1.432345,0.764113,-0.054337,0.037436,0.558731,0.82672,-0.560179,0.182817,-0.278193,0.796678,-0.529234,-0.21057,-0.601623,-0.343968,0.022197,0.455259,-0.305601,0.2618,0.193749,0.309423,0.571654,-0.378393,-1.694351,-0.272017,0.217306,-0.579167,0.493625,-1.631278,0.710791,0.0
247,0.90064,-1.42762,0.761953,-0.05343,0.035525,0.551649,0.831605,-0.57468,0.163543,-0.252506,0.84153,-0.545944,-0.185306,-0.576027,-0.363035,0.011849,0.400964,-0.325651,0.261551,0.170257,0.315827,0.579064,-0.385557,-1.711303,-0.266811,0.21678,-0.584384,0.494753,-1.647757,0.723508,0.0
248,0.882456,-1.425822,0.760319,-0.052081,0.035159,0.551296,0.83194,-0.591728,0.136383,-0.242656,0.872122,-0.552787,-0.164393,-0.542317,-0.385043,-0.012455,0.342668,-0.349618,0.235536,0.128626,0.31479,0.586317,-0.395467,-1.725213,-0.267258,0.215391,-0.575248,0.493317,-1.652761,0.73204,0.0
249,0.866055,-1.426363,0.758341,-0.050689,0.035744,0.549629,0.833103,-0.61129,0.113236,-0.231535,0.898912,-0.555098,-0.152414,-0.520729,-0.405063,-0.046587,0.296346,-0.376245,0.197251,0.091987,0.301822,0.591735,-0.411746,-1.740747,-0.275575,0.216152,-0.563464,0.490485,-1.652687,0.729944,0.0
250,0.850925,-1.430954,0.755741,-0.052507,0.039426,0.542349,0.837583,-0.645793,0.098433,-0.218497,0.927135,-0.551039,-0.138111,-0.54411,-0.41644,-0.08286,0.282543,-0.394929,0.15255,0.071564,0.272582,0.590185,-0.430107,-1.755519,-0.288198,0.211859,-0.550142,0.489962,-1.647532,0.727861,0.0
251,0.837689,-1.436263,0.753559,-0.056772,0.042136,0.530636,0.844646,-0.680064,0.096194,-0.203056,0.952585,-0.546532,-0.117959,-0.582659,-0.416598,-0.12269,0.287061,-0.410247,0.107026,0.067781,0.241528,0.588816,-0.447952,-1.770005,-0.286965,0.211053,-0.539194,0.491161,-1.642845,0.726008,0.0
252,0.827361,-1.442388,0.751812,-0.062345,0.044276,0.517763,0.8521,-0.714045,0.101332,-0.191871,0.974765,-0.539032,-0.095694,-0.615406,-0.407337,-0.159999,0.287179,-0.432315,0.073634,0.073685,0.210792,0.589469,-0.461467,-1.778833,-0.268332,0.211847,-0.534489,0.496952,-1.639069,0.729054,0.0
253,0.818857,-1.44875,0.750905,-0.068093,0.046016,0.505885,0.858677,-0.745448,0.110471,-0.183064,0.991399,-0.53116,-0.081653,-0.637664,-0.394971,-0.206921,0.28349,-0.458406,0.03134,0.084167,0.181891,0.592228,-0.470731,-1.781307,-0.251784,0.21614,-0.537651,0.507025,-1.636891,0.738299,0.0
254,0.809474,-1.456692,0.754438,-0.076313,0.047309,0.488286,0.868052,-0.766971,0.133182,-0.165975,0.983912,-0.516632,-0.071607,-0.667367,-0.371658,-0.288418,0.311921,-0.431408,0.019191,0.110972,0.155332,0.592583,-0.474537,-1.776572,-0.257325,0.220065,-0.544332,0.52347,-1.639239,0.753758,0.0
255,0.800138,-1.466335,0.758833,-0.083661,0.049836,0.466332,0.879233,-0.785389,0.162278,-0.139934,0.968185,-0.497869,-0.064515,-0.693431,-0.346578,-0.373702,0.357418,-0.400771,0.008314,0.149212,0.133984,0.580293,-0.471732,-1.761214,-0.275587,0.220484,-0.557292,0.542213,-1.64266,0.779935,0.0
256,0.791264,-1.476166,0.763943,-0.089486,0.053067,0.445396,0.889269,-0.798578,0.189284,-0.11227,0.944453,-0.474205,-0.058945,-0.701915,-0.32446,-0.426194,0.405973,-0.38825,-0.005345,0.186427,0.115973,0.558927,-0.465007,-1.734039,-0.296805,0.22075,-0.572249,0.559089,-1.648851,0.81013,0.0
257,0.783703,-1.485645,0.77061,-0.094125,0.055223,0.430704,0.895871,-0.801958,0.210518,-0.089758,0.908046,-0.446902,-0.055374,-0.689124,-0.305888,-0.443672,0.457408,-0.38301,-0.015955,0.213552,0.099701,0.536516,-0.457429,-1.700078,-0.313488,0.224879,-0.582932,0.571046,-1.655646,0.831106,0.0
258,0.77961,-1.493808,0.779413,-0.09409,0.053862,0.420943,0.900585,-0.773787,0.226365,-0.062372,0.849012,-0.411122,-0.050891,-0.654504,-0.296041,-0.435666,0.518143,-0.370363,-0.028764,0.233469,0.091636,0.511993,-0.450308,-1.660899,-0.31321,0.245097,-0.596177,0.575071,-1.668397,0.834153,0.0
259,0.774456,-1.50141,0.787152,-0.092075,0.053476,0.41365,0.904188,-0.744863,0.23184,-0.036695,0.7905,-0.376278,-0.04952,-0.618073,-0.300059,-0.427802,0.58531,-0.335402,-0.043099,0.249741,0.085363,0.486495,-0.444476,-1.625968,-0.302903,0.263172,-0.610829,0.576331,-1.680431,0.830861,0.0
260,0.76724,-1.510598,0.792707,-0.091897,0.054924,0.406956,0.907152,-0.735583,0.232898,-0.022636,0.746849,-0.346312,-0.044811,-0.582135,-0.307734,-0.421965,0.650131,-0.327673,-0.041555,0.266397,0.076241,0.467538,-0.441318,-1.60031,-0.300754,0.264743,-0.620034,0.580769,-1.687957,0.830091,0.0
261,0.763869,-1.518707,0.797756,-0.085373,0.05291,0.402322,0.909972,-0.699346,0.232604,0.004697,0.691906,-0.309265,-0.047733,-0.534584,-0.329687,-0.405482,0.730049,-0.320748,-0.045382,0.277939,0.079128,0.453204,-0.439984,-1.577847,-0.301401,0.280918,-0.641075,0.575399,-1.705707,0.8201,0.0
262,0.759565,-1.527545,0.800246,-0.081549,0.052918,0.397948,0.912243,-0.68852,0.233006,0.01993,0.660757,-0.27962,-0.055494,-0.495292,-0.350112,-0.386504,0.807214,-0.283573,-0.051954,0.284466,0.08171,0.446104,-0.434509,-1.557399,-0.309238,0.278051,-0.648098,0.571729,-1.71269,0.817324,0.0
263,0.756817,-1.538187,0.801417,-0.075872,0.052469,0.393415,0.914721,-0.676864,0.233885,0.034851,0.632291,-0.247402,-0.062506,-0.452532,-0.366895,-0.362602,0.87347,-0.240364,-0.034857,0.286257,0.092291,0.443493,-0.425175,-1.533273,-0.314067,0.273412,-0.648852,0.562377,-1.711234,0.814362,0.0
264,0.755607,-1.550392,0.801775,-0.065745,0.050587,0.390447,0.91688,-0.653365,0.230806,0.054937,0.598156,-0.213582,-0.07408,-0.399598,-0.365278,-0.312121,0.909596,-0.208956,0.026008,0.279698,0.114705,0.443759,-0.411144,-1.500599,-0.304404,0.277921,-0.650059,0.543941,-1.706083,0.808947,0.0
265,0.750385,-1.564201,0.80056,-0.060601,0.052097,0.387753,0.918292,-0.660096,0.227981,0.064446,0.579014,-0.179921,-0.070466,-0.36452,-0.332499,-0.239646,0.904581,-0.115799,0.110803,0.267663,0.123384,0.44309,-0.400074,-1.448054,-0.30301,0.257181,-0.623368,0.539019,-1.690779,0.816925,0.0
266,0.750445,-1.579788,0.799789,-0.053861,0.052924,0.383069,0.920628,-0.652955,0.230978,0.075507,0.550304,-0.150556,-0.07692,-0.311575,-0.282489,-0.177737,0.83632,0.026605,0.222356,0.257545,0.134008,0.452424,-0.389094,-1.399894,-0.305744,0.243163,-0.610413,0.527494,-1.675049,0.820561,0.0
267,0.750603,-1.598334,0.797298,-0.045782,0.056063,0.371256,0.925705,-0.650718,0.238467,0.090483,0.528438,-0.128948,-0.090706,-0.243676,-0.266805,-0.2168,0.724583,-0.051281,0.250186,0.260866,0.149457,0.466351,-0.373641,-1.365415,-0.308693,0.234846,-0.617859,0.510954,-1.659924,0.818105,0.0
268,0.75006,-1.619319,0.794598,-0.042371,0.060463,0.36102,0.929631,-0.663967,0.254388,0.099459,0.507766,-0.10669,-0.109304,-0.185352,-0.244232,-0.269932,0.618486,-0.172444,0.251842,0.261644,0.161402,0.477572,-0.360706,-1.329749,-0.313527,0.223952,-0.610503,0.498702,-1.650659,0.813674,0.0
269,0.750856,-1.641213,0.793215,-0.042846,0.065707,0.353066,0.932304,-0.68021,0.278111,0.10892,0.479673,-0.09372,-0.135396,-0.156056,-0.213699,-0.319736,0.538204,-0.274407,0.236674,0.25832,0.169094,0.490817,-0.347242,-1.303421,-0.325892,0.208584,-0.596586,0.488986,-1.63734,0.805902,0.0
270,0.751013,-1.663309,0.7926,-0.046677,0.073431,0.347681,0.933567,-0.709445,0.302988,0.115672,0.455359,-0.097486,-0.153817,-0.166489,-0.180673,-0.343367,0.496014,-0.331939,0.213565,0.25131,0.168646,0.495644,-0.334228,-1.283077,-0.358137,0.184993,-0.576609,0.48023,-1.611061,0.797231,0.0
271,0.75543,-1.686083,0.792766,-0.052201,0.079316,0.348334,0.932549,-0.729853,0.327655,0.114658,0.417387,-0.110503,-0.164486,-0.181198,-0.138412,-0.355093,0.472818,-0.370481,0.179747,0.231805,0.177611,0.496242,-0.313092,-1.272471,-0.403855,0.16717,-0.552252,0.464636,-1.573791,0.779411,0.0
272,0.75977,-1.707042,0.793436,-0.056362,0.085289,0.356469,0.928697,-0.74477,0.335181,0.107102,0.37122,-0.138213,-0.158629,-0.206567,-0.106931,-0.364344,0.475074,-0.384784,0.151304,0.19562,0.191189,0.490978,-0.294052,-1.274181,-0.433857,0.153442,-0.525162,0.446365,-1.525131,0.762739,0.0
273,0.761831,-1.726369,0.793205,-0.058619,0.092779,0.363933,0.924937,-0.757417,0.33417,0.107746,0.32794,-0.177239,-0.145272,-0.24988,-0.091325,-0.371704,0.503297,-0.395404,0.127026,0.160637,0.20702,0.485301,-0.278926,-1.29181,-0.435082,0.146044,-0.500697,0.421407,-1.470761,0.744291,0.0
274,0.760857,-1.743837,0.791491,-0.059391,0.102574,0.369988,0.921445,-0.776816,0.330466,0.132167,0.300148,-0.227226,-0.128436,-0.304173,-0.087742,-0.37661,0.541562,-0.41305,0.104294,0.132942,0.221132,0.485241,-0.274255,-1.322764,-0.42511,0.145948,-0.482646,0.386742,-1.416382,0.726014,0.0
275,0.758499,-1.75852,0.789951,-0.058664,0.112131,0.379436,0.916522,-0.80029,0.323832,0.184359,0.293694,-0.279,-0.099463,-0.354837,-0.092179,-0.383656,0.578897,-0.428055,0.083909,0.103408,0.231516,0.49064,-0.284334,-1.35847,-0.42317,0.156107,-0.476148,0.343438,-1.363165,0.705968,0.0
276,0.755087,-1.770489,0.790551,-0.05551,0.120649,0.391772,0.910427,-0.821454,0.312803,0.264347,0.312563,-0.283736,-0.086474,-0.39522,-0.106277,-0.397878,0.606519,-0.429547,0.06896,0.074832,0.238711,0.498069,-0.305866,-1.391931,-0.436854,0.177432,-0.482964,0.296916,-1.304043,0.689575,0.0
277,0.751127,-1.779784,0.792852,-0.049591,0.127204,0.404479,0.904299,-0.832886,0.292874,0.301249,0.350065,-0.23965,-0.101881,-0.42349,-0.1281,-0.413081,0.624944,-0.422354,0.059725,0.049342,0.245035,0.504478,-0.32687,-1.419213,-0.458927,0.205769,-0.496266,0.255593,-1.234981,0.681254,0.0
278,0.746923,-1.787094,0.796154,-0.042182,0.130741,0.416155,0.898856,-0.817204,0.261223,0.289736,0.376118,-0.2192,-0.148621,-0.439623,-0.15181,-0.426578,0.636196,-0.409272,0.054262,0.028825,0.250955,0.507138,-0.340638,-1.439211,-0.477026,0.236877,-0.511175,0.229345,-1.164885,0.689981,0.0
279,0.74353,-1.791456,0.800358,-0.032538,0.131087,0.425962,0.894603,-0.777811,0.224859,0.255699,0.400567,-0.198585,-0.199378,-0.438003,-0.175601,-0.435673,0.634834,-0.394154,0.052632,0.014143,0.256738,0.501551,-0.347775,-1.450382,-0.488388,0.27208,-0.527192,0.213511,-1.114726,0.706096,0.0
280,0.739965,-1.793843,0.804659,-0.021563,0.129163,0.431957,0.892337,-0.723997,0.188843,0.210084,0.43026,-0.167775,-0.239188,-0.426671,-0.198566,-0.437343,0.626562,-0.379328,0.056694,0.008372,0.259976,0.488041,-0.351501,-1.454452,-0.486848,0.313368,-0.543745,0.200118,-1.090084,0.703563,0.0
281,0.734194,-1.795733,0.807574,-0.01177,0.126456,0.435804,0.891036,-0.673362,0.152626,0.158769,0.475013,-0.150694,-0.261799,-0.417664,-0.220538,-0.435553,0.620622,-0.370082,0.06202,0.00743,0.260117,0.476504,-0.354595,-1.456909,-0.477312,0.356218,-0.561235,0.187796,-1.087661,0.674386,0.0
282,0.725176,-1.797146,0.808874,-0.004941,0.124163,0.439397,0.889657,-0.636525,0.114372,0.107326,0.536274,-0.150763,-0.2618,-0.417622,-0.242355,-0.434608,0.621328,-0.364443,0.066239,0.005509,0.257627,0.472335,-0.35537,-1.462894,-0.473155,0.391138,-0.577576,0.181406,-1.098218,0.637863,0.0
283,0.715499,-1.798815,0.808864,-0.000963,0.122435,0.44212,0.88856,-0.608795,0.076761,0.053527,0.603831,-0.151207,-0.2618,-0.422622,-0.259683,-0.433319,0.624284,-0.363646,0.07225,0.001727,0.254539,0.476226,-0.353756,-1.472879,-0.471603,0.412829,-0.592908,0.184868,-1.113264,0.617586,0.0
284,0.706216,-1.800305,0.808416,0.001394,0.120253,0.443988,0.887926,-0.575129,0.036966,-0.004637,0.657334,-0.171424,-0.2618,-0.426067,-0.271007,-0.428433,0.623654,-0.364077,0.078092,-0.004577,0.252551,0.485411,-0.350186,-1.484126,-0.476846,0.420213,-0.604089,0.194059,-1.126007,0.614057,0.0
285,0.700487,-1.803341,0.807509,0.001394,0.117296,0.442768,0.88893,-0.534285,0.00635,-0.059992,0.689029,-0.206016,-0.2618,-0.428815,-0.269542,-0.422074,0.621739,-0.366678,0.078122,-0.008735,0.251365,0.496847,-0.344435,-1.494237,-0.480784,0.411089,-0.604722,0.205722,-1.13283,0.619241,0.0
286,0.698168,-1.809922,0.806056,-0.001586,0.116217,0.436936,0.891952,-0.492772,-0.011583,-0.109146,0.676323,-0.228124,-0.2618,-0.445584,-0.255376,-0.408354,0.627451,-0.372281,0.069022,-0.007311,0.242757,0.504333,-0.339657,-1.49866,-0.474793,0.380657,-0.59298,0.21481,-1.133856,0.628857,0.0
287,0.695632,-1.815751,0.804498,-0.009139,0.111932,0.427498,0.897013,-0.433873,-0.004024,-0.126121,0.596731,-0.279218,-0.146431,-0.457003,-0.226641,-0.393729,0.628112,-0.371979,0.057251,-0.004817,0.250099,0.523594,-0.323096,-1.50936,-0.451172,0.344687,-0.569781,0.227528,-1.144931,0.640692,0.0
288,0.686598,-1.81702,0.805307,-0.015549,0.110762,0.416159,0.902387,-0.385756,0.013185,-0.073132,0.510296,-0.324395,-0.117331,-0.474505,-0.210152,-0.37113,0.61807,-0.352805,0.057416,-0.00384,0.257721,0.537011,-0.31069,-1.525726,-0.423502,0.298933,-0.547421,0.240539,-1.161282,0.647,0.0
289,0.677385,-1.817564,0.807021,-0.021975,0.110711,0.401751,0.908766,-0.35224,0.025511,-0.0185,0.443246,-0.348253,-0.094037,-0.491931,-0.190236,-0.343323,0.599819,-0.327587,0.05605,-0.000561,0.26358,0.552271,-0.305074,-1.542483,-0.39667,0.253663,-0.530908,0.258185,-1.184207,0.64231,0.0
290,0.666577,-1.818696,0.809055,-0.025914,0.115372,0.386875,0.914519,-0.342841,0.024162,0.020262,0.398153,-0.347338,-0.078635,-0.520165,-0.178729,-0.31271,0.581927,-0.309004,0.055831,0.003026,0.255771,0.557686,-0.308924,-1.551387,-0.387673,0.208546,-0.521458,0.274195,-1.206698,0.639631,0.0
291,0.655342,-1.818869,0.810497,-0.029611,0.119201,0.373735,0.919367,-0.338436,0.022286,0.046266,0.363056,-0.344007,-0.075088,-0.537955,-0.166774,-0.288051,0.554563,-0.296011,0.055278,0.00996,0.244651,0.562567,-0.317559,-1.560024,-0.380077,0.173026,-0.514442,0.290648,-1.23427,0.640189,0.0
292,0.645424,-1.818385,0.812008,-0.033283,0.119261,0.366761,0.922039,-0.335532,0.0219,0.060567,0.341813,-0.338719,-0.071935,-0.54153,-0.156693,-0.273425,0.526935,-0.277276,0.058808,0.016979,0.231228,0.571378,-0.327343,-1.571733,-0.357247,0.148302,-0.50799,0.308473,-1.267102,0.639579,0.0
293,0.636545,-1.817019,0.813415,-0.036787,0.11673,0.363962,0.923338,-0.334072,0.021286,0.064426,0.331684,-0.335267,-0.064714,-0.535663,-0.150459,-0.269094,0.502179,-0.257506,0.066087,0.027594,0.213991,0.576647,-0.331171,-1.580032,-0.316089,0.131865,-0.50413,0.324881,-1.299071,0.635362,0.0
294,0.62789,-1.816212,0.814239,-0.040052,0.113883,0.364825,0.923217,-0.340844,0.020076,0.061248,0.334924,-0.335562,-0.05784,-0.530178,-0.148717,-0.273124,0.484674,-0.244405,0.076724,0.040368,0.192216,0.565673,-0.326101,-1.575966,-0.281928,0.125242,-0.503358,0.337702,-1.327515,0.631178,0.0
295,0.619406,-1.815967,0.813967,-0.042606,0.111991,0.367667,0.922206,-0.356202,0.01792,0.055039,0.349518,-0.339988,-0.056909,-0.528978,-0.151947,-0.281002,0.479277,-0.258135,0.090432,0.055837,0.167041,0.53575,-0.313809,-1.560289,-0.273236,0.126481,-0.507377,0.3477,-1.353813,0.633208,0.0
296,0.611698,-1.815533,0.813274,-0.044492,0.110799,0.370157,0.921264,-0.372584,0.015418,0.051744,0.367162,-0.34843,-0.062543,-0.530782,-0.156416,-0.294899,0.500207,-0.295849,0.07616,0.073639,0.142343,0.498952,-0.298729,-1.5385,-0.2827,0.128365,-0.515907,0.35968,-1.376783,0.640442,0.0
297,0.606308,-1.816248,0.812276,-0.045382,0.110033,0.371026,0.920963,-0.388252,0.016399,0.05508,0.387188,-0.360474,-0.076952,-0.537392,-0.160324,-0.313457,0.567982,-0.313517,0.069572,0.090827,0.122823,0.462699,-0.28046,-1.50941,-0.294261,0.126947,-0.527305,0.373988,-1.391649,0.648132,0.0
298,0.600306,-1.817078,0.81037,-0.044684,0.111131,0.369462,0.921494,-0.410024,0.013004,0.062665,0.41418,-0.36944,-0.081856,-0.541197,-0.16843,-0.348338,0.649848,-0.34456,0.064556,0.10912,0.109205,0.430808,-0.262628,-1.471415,-0.287394,0.124598,-0.539818,0.383893,-1.395556,0.656563,0.0
299,0.597014,-1.816977,0.806639,-0.041286,0.109349,0.373679,0.920164,-0.429705,0.005658,0.057624,0.456376,-0.385344,-0.086424,-0.52536,-0.174396,-0.376463,0.728923,-0.343446,0.101847,0.114361,0.107575,0.412948,-0.253614,-1.426782,-0.233298,0.137069,-0.548615,0.38365,-1.395744,0.657592,0.0
300,0.593153,-1.814207,0.801352,-0.038621,0.107725,0.382857,0.916692,-0.459832,-0.007168,0.041022,0.517772,-0.410561,-0.088376,-0.504736,-0.155247,-0.36319,0.765105,-0.321525,0.068614,0.109939,0.114422,0.411757,-0.253737,-1.394484,-0.152303,0.146058,-0.545183,0.379756,-1.385718,0.657077,0.0
