root pos x,root pos y,root pos z,root rot x,root rot y,root rot z,root rot w,l_hip_pitch,l_hip_roll,l_thigh,l_calf,l_ankle_pitch,l_ankle_roll,r_hip_pitch,r_hip_roll,r_thigh,r_calf,r_ankle_pitch,r_ankle_roll,l_shoulder_pitch,l_shoulder_roll,l_upper_arm,l_elbow,l_wrist,r_shoulder_pitch,r_shoulder_roll,r_upper_arm,r_elbow,r_wrist
0.730851,-1.134025,0.353762,0.145695,0.112546,-0.933693,0.307122,-0.88947,0.465741,0.473698,0.899453,-0.22662,0.0,-0.59928,0.020045,-0.446213,0.655293,-0.469157,0.0,-1.693629,0.457099,-0.442351,-1.8,0.178671,-1.799388,-0.384743,0.428449,-1.8,0.108046
0.74161,-1.13351,0.353739,0.15129,0.099858,-0.944414,0.274265,-1.014459,0.459278,0.296817,1.002919,-0.109285,0.0,-0.665859,0.005894,-0.369581,0.662375,-0.43419,0.0,-1.606536,0.556112,-0.381024,-1.8,0.243301,-1.785445,-0.380414,0.523328,-1.8,0.146415
0.743216,-1.133299,0.355811,0.154718,0.081765,-0.950754,0.255818,-1.137914,0.445426,0.119075,1.171636,-2.7e-05,0.0,-0.693936,-0.014733,-0.312929,0.679648,-0.433551,0.0,-1.503408,0.673805,-0.318554,-1.8,0.216508,-1.762452,-0.405524,0.602018,-1.8,0.174003
0.738855,-1.130146,0.354828,0.151695,0.068529,-0.955128,0.244994,-1.296244,0.475184,-0.053197,1.463808,-0.011336,0.0,-0.713815,-0.031653,-0.273677,0.747294,-0.466587,0.0,-1.402629,0.77737,-0.281265,-1.8,-0.027306,-1.725002,-0.438041,0.595972,-1.8,0.201506
0.74462,-1.132599,0.353541,0.146929,0.056327,-0.957834,0.240403,-1.434856,0.401523,-0.148251,1.709472,-0.054307,0.0,-0.745046,-0.061438,-0.243188,0.802234,-0.469779,0.0,-1.361749,0.80364,-0.27162,-1.8,-0.251073,-1.673894,-0.475385,0.562936,-1.8,0.248148
0.748788,-1.138181,0.352846,0.131927,0.041804,-0.962286,0.23421,-1.5,0.288403,-0.164326,1.900582,-0.076108,0.0,-0.745197,-0.084871,-0.216322,0.857346,-0.486565,0.0,-1.292206,0.79892,-0.270048,-1.8,-0.414736,-1.57655,-0.509312,0.516674,-1.8,0.263763
0.748715,-1.138559,0.351908,0.100703,0.029366,-0.967561,0.22983,-1.5,0.264043,-0.120918,2.0232,-0.096483,0.0,-0.693891,-0.091063,-0.204899,0.902625,-0.515676,0.0,-1.120424,0.79655,-0.297493,-1.8,-0.512324,-1.406641,-0.55211,0.458361,-1.8,0.268341
0.74791,-1.138267,0.348274,0.069834,0.030247,-0.971967,0.22246,-1.5,0.275253,-0.057333,2.072713,-0.111575,0.0,-0.641799,-0.068602,-0.204321,0.935506,-0.540647,0.0,-0.831137,0.825476,-0.28908,-1.8,-0.495432,-1.189849,-0.600418,0.369323,-1.8,0.254605
0.746823,-1.14162,0.344259,0.053434,0.038855,-0.974693,0.213562,-1.5,0.233312,0.023418,2.004241,-0.06111,0.0,-0.611226,-0.03544,-0.206745,0.945114,-0.553083,0.0,-0.508779,0.846734,-0.226862,-1.8,-0.515749,-0.973386,-0.630028,0.302359,-1.8,0.267119
0.748263,-1.146702,0.337706,0.053112,0.051202,-0.973954,0.214408,-1.5,0.161649,0.128721,1.82836,0.064822,0.0,-0.621947,-0.019716,-0.228297,0.964024,-0.565496,0.0,-0.185107,0.822319,-0.119243,-1.8,-0.508658,-0.743087,-0.646657,0.263241,-1.8,0.288597
0.753392,-1.149194,0.328138,0.071593,0.060634,-0.971234,0.218867,-1.5,0.103016,0.235025,1.578971,0.262371,0.0,-0.699527,-0.030901,-0.249873,1.010642,-0.576206,0.0,0.085519,0.727488,-0.003419,-1.8,-0.478515,-0.536863,-0.632155,0.216861,-1.8,0.337356
0.757569,-1.148453,0.319578,0.106477,0.063821,-0.968872,0.214189,-1.483969,0.07148,0.305818,1.29259,0.471485,0.0,-0.818576,-0.046166,-0.252932,1.053892,-0.579559,0.0,0.268975,0.575604,0.106217,-1.8,-0.506796,-0.368525,-0.574995,0.173093,-1.8,0.391624
0.764742,-1.145952,0.315886,0.120335,0.047513,-0.970973,0.201178,-1.326972,0.000326,0.355324,0.851052,0.643771,0.0,-0.888221,-0.065557,-0.247979,1.071342,-0.568893,0.0,0.458784,0.397101,0.191438,-1.799998,-0.434891,-0.18644,-0.499433,0.145044,-1.8,0.48557
0.766524,-1.154104,0.315627,0.123971,0.026609,-0.977473,0.168727,-1.177082,-0.078078,0.312514,0.518794,0.691507,0.0,-0.893833,-0.090307,-0.232091,1.071017,-0.575182,0.0,0.573908,0.229766,0.253723,-1.74081,-0.385283,-0.02799,-0.428571,0.084975,-1.8,0.511221
0.75224,-1.160256,0.327411,0.124383,-0.016626,-0.984842,0.119748,-1.016629,-0.10837,0.179988,0.385665,0.555517,0.0,-0.83219,-0.114407,-0.160513,1.029977,-0.590383,0.0,0.697288,0.039558,0.266766,-1.768623,-0.402648,0.114627,-0.434682,0.052275,-1.8,0.477298
0.744516,-1.159174,0.329802,0.11958,-0.034036,-0.988547,0.08554,-0.94267,-0.085778,0.146806,0.374472,0.387304,0.0,-0.822148,-0.095993,-0.102673,1.043246,-0.600023,0.0,0.766639,0.0,0.251623,-1.798901,-0.336182,0.197451,-0.40607,0.018256,-1.8,0.453001
0.746029,-1.161392,0.326292,0.109897,-0.031761,-0.990887,0.071115,-0.949227,-0.07806,0.159353,0.416255,0.347293,0.0,-0.832121,-0.067917,-0.084322,1.077137,-0.604521,0.0,0.739028,0.060091,0.228322,-1.8,-0.351639,0.229725,-0.338751,-0.034892,-1.8,0.440024
0.749439,-1.165442,0.320975,0.098447,-0.024072,-0.992224,0.072258,-1.011878,-0.081119,0.174993,0.539232,0.348004,0.0,-0.842913,-0.056926,-0.087092,1.127858,-0.621125,0.0,0.660262,0.175424,0.201943,-1.8,-0.385109,0.242432,-0.283384,-0.081687,-1.8,0.434765
0.75296,-1.173165,0.316019,0.086045,-0.010969,-0.992978,0.080445,-1.107587,-0.091751,0.180695,0.715047,0.390923,0.0,-0.844423,-0.062001,-0.097421,1.177065,-0.637111,0.0,0.52639,0.30197,0.191967,-1.8,-0.376553,0.233749,-0.244437,-0.111325,-1.8,0.42104
0.760858,-1.170905,0.313665,0.082254,-0.005862,-0.99275,0.087444,-1.247983,-0.031382,0.214008,0.947558,0.412992,0.0,-0.879056,-0.075998,-0.100047,1.211944,-0.622216,0.0,0.341386,0.382659,0.173926,-1.8,-0.333182,0.17794,-0.238954,-0.123211,-1.8,0.401421
0.761265,-1.159643,0.320563,0.099481,-0.017018,-0.990989,0.088056,-1.386272,0.076348,0.179726,1.18598,0.336419,0.0,-0.91835,-0.096613,-0.075221,1.197675,-0.594857,0.0,0.10851,0.370295,0.160538,-1.8,-0.278933,0.017503,-0.277486,-0.131296,-1.8,0.438109
0.763712,-1.151444,0.327287,0.106675,-0.036582,-0.989482,0.090601,-1.489709,0.1399,0.145212,1.411741,0.309541,0.0,-0.941291,-0.130043,-0.045552,1.184974,-0.567476,0.0,-0.099566,0.307093,0.168332,-1.8,-0.311563,-0.148095,-0.334307,-0.123067,-1.8,0.441056
0.765522,-1.155559,0.335605,0.091192,-0.058052,-0.990205,0.088364,-1.5,0.091252,0.131638,1.606769,0.306543,0.0,-0.901765,-0.163382,-0.014434,1.161563,-0.549949,0.0,-0.206916,0.227864,0.17941,-1.8,-0.290225,-0.262312,-0.383698,-0.086488,-1.8,0.386683
0.77093,-1.153572,0.343437,0.085181,-0.073269,-0.990083,0.084334,-1.5,0.098813,0.120375,1.810616,0.312787,0.0,-0.884654,-0.180189,0.002913,1.108141,-0.502139,0.0,-0.262275,0.17344,0.151775,-1.8,-0.211876,-0.355875,-0.406354,-0.033499,-1.8,0.330043
0.781643,-1.147362,0.347687,0.096212,-0.08344,-0.988596,0.080364,-1.499994,0.175552,0.139308,2.008451,0.357813,0.0,-0.926194,-0.185331,0.017397,1.049714,-0.42759,0.0,-0.341294,0.143837,0.111817,-1.8,-0.196511,-0.446208,-0.394722,-0.005708,-1.8,0.290322
0.791997,-1.147506,0.346664,0.118455,-0.083804,-0.986888,0.070696,-1.498642,0.205794,0.191236,2.176732,0.433078,0.0,-0.995543,-0.167615,0.02853,0.995552,-0.354855,0.0,-0.415312,0.133653,0.097464,-1.8,-0.208,-0.511431,-0.34815,-0.005317,-1.8,0.250746
0.800414,-1.15317,0.345035,0.153146,-0.079556,-0.983438,0.055373,-1.435785,0.151642,0.291189,2.2,0.493967,0.0,-1.081337,-0.13502,0.03429,0.927731,-0.282286,0.0,-0.490068,0.131998,0.077664,-1.8,-0.18603,-0.567587,-0.278614,-0.019795,-1.8,0.200406
0.807675,-1.156597,0.33475,0.177806,-0.0676,-0.981165,0.03362,-1.358144,0.07591,0.34417,2.199871,0.448578,0.0,-1.157881,-0.073418,0.012672,0.885485,-0.234533,0.0,-0.509843,0.149095,0.057256,-1.8,-0.112199,-0.587018,-0.185229,-0.029713,-1.8,0.193677
0.817655,-1.147877,0.335481,0.195467,-0.075864,-0.977426,0.025993,-1.189616,0.056997,0.36679,1.992544,0.405927,0.0,-1.173693,-0.056447,-0.014302,0.768053,-0.175043,0.0,-0.515676,0.130176,-0.000845,-1.797769,-0.059149,-0.585959,-0.151841,0.006871,-1.8,0.199919
0.812862,-1.13294,0.349891,0.20796,-0.101911,-0.972542,0.023005,-0.915214,0.028383,0.354181,1.554183,0.375613,0.0,-1.105954,-0.085429,0.006313,0.623838,-0.119973,0.0,-0.539449,0.080645,-0.105069,-1.755505,0.003717,-0.570555,-0.212561,0.125988,-1.799796,0.231468
0.810111,-1.131829,0.357845,0.208998,-0.11438,-0.971111,0.013411,-0.676182,-0.048921,0.387975,1.233919,0.398756,0.0,-1.054285,-0.112328,0.045309,0.529992,-0.062423,0.0,-0.576239,0.065878,-0.242313,-1.687006,0.050311,-0.558714,-0.280275,0.305976,-1.8,0.281204
0.798993,-1.133538,0.357143,0.212687,-0.103334,-0.97162,-0.006449,-0.545148,-0.09043,0.238151,1.075253,-0.007668,0.0,-1.025136,-0.092167,0.064317,0.512689,-0.063907,0.0,-0.597557,0.097475,-0.300345,-1.624178,0.095303,-0.5709,-0.283209,0.284477,-1.8,0.21488
0.812151,-1.145923,0.350307,0.212075,-0.085811,-0.97343,-0.009703,-0.499603,-0.145268,0.30738,0.996388,-0.10809,0.0,-1.075653,-0.07772,0.065593,0.522053,0.001388,0.0,-0.609537,0.171571,-0.347994,-1.607009,0.055189,-0.548741,-0.28262,0.263825,-1.788689,0.184979
0.813618,-1.142866,0.345671,0.214313,-0.084866,-0.972967,-0.014231,-0.444578,-0.144619,0.314746,0.903144,-0.221601,0.0,-1.123068,-0.057829,0.071124,0.583508,0.009093,0.0,-0.629606,0.275121,-0.342427,-1.616067,-0.040271,-0.540667,-0.322156,0.237799,-1.769395,0.177795
0.813645,-1.137872,0.33945,0.21425,-0.092741,-0.972235,-0.015984,-0.402224,-0.15072,0.316683,0.841986,-0.344836,0.0,-1.197137,-0.047136,0.066069,0.716757,-0.012043,0.0,-0.63303,0.369262,-0.310817,-1.666767,-0.161715,-0.530662,-0.395104,0.150379,-1.761021,0.194057
0.816204,-1.130455,0.332761,0.213672,-0.104887,-0.971228,-0.007651,-0.373289,-0.145307,0.367051,0.81651,-0.46654,0.0,-1.291233,-0.047156,0.063803,0.872082,-0.015195,0.0,-0.638307,0.422223,-0.291319,-1.708981,-0.215561,-0.487755,-0.486604,0.06054,-1.747736,0.195719
0.819887,-1.125404,0.326164,0.21433,-0.111691,-0.970313,0.008942,-0.36721,-0.132559,0.431023,0.828891,-0.585673,0.0,-1.380712,-0.059159,0.06014,1.005132,-0.013915,0.0,-0.664584,0.419437,-0.253946,-1.723802,-0.191494,-0.416274,-0.566965,-0.0425,-1.750375,0.2202
0.823919,-1.126195,0.320309,0.217478,-0.112964,-0.969217,0.023667,-0.386142,-0.127806,0.465628,0.852957,-0.699037,0.0,-1.460969,-0.086119,0.05825,1.106191,-0.010084,0.0,-0.736098,0.348834,-0.193739,-1.714251,-0.185222,-0.324112,-0.605497,-0.149862,-1.744346,0.214555
0.826563,-1.127217,0.317445,0.220944,-0.107537,-0.968712,0.034877,-0.415631,-0.117687,0.45283,0.862375,-0.78429,0.0,-1.5,-0.10605,0.03717,1.151855,0.016675,0.0,-0.838609,0.247837,-0.131179,-1.701653,-0.202886,-0.208411,-0.614194,-0.238802,-1.734189,0.212115
0.830866,-1.123135,0.317443,0.222465,-0.093177,-0.969784,0.03669,-0.458695,-0.087516,0.416469,0.866339,-0.810262,0.0,-1.5,-0.075781,-0.026553,1.125289,0.136962,0.0,-0.889966,0.205289,-0.067928,-1.73821,-0.173073,-0.080975,-0.589009,-0.270172,-1.700514,0.248421
0.840496,-1.108028,0.314327,0.220865,-0.087453,-0.970384,0.043875,-0.528437,-0.050135,0.393742,0.908077,-0.791084,0.0,-1.5,-0.023474,-0.153872,1.067762,0.332008,0.0,-0.925733,0.185734,-0.010915,-1.79063,-0.127487,0.072681,-0.545894,-0.309268,-1.640495,0.26093
0.8501,-1.092588,0.309025,0.217341,-0.091463,-0.970762,0.044929,-0.582244,-0.031459,0.387187,0.938907,-0.761076,0.0,-1.5,0.029709,-0.266017,1.000275,0.492107,0.0,-0.979863,0.192455,0.02673,-1.799999,-0.079497,0.212071,-0.502699,-0.324051,-1.579546,0.261833
0.847376,-1.082464,0.311612,0.243603,-0.078524,-0.965309,0.051676,-0.640792,-0.00742,0.364794,0.895921,-0.722333,0.0,-1.5,0.126932,-0.184847,0.854089,0.494425,0.0,-1.106244,0.260918,0.049224,-1.8,0.038734,0.350681,-0.410348,-0.377451,-1.589805,0.250719
0.852261,-1.096296,0.323022,0.292753,-0.066463,-0.953264,0.034151,-0.688928,-0.008885,0.398814,0.752172,-0.645978,0.0,-1.497881,0.06756,-0.121071,0.717933,0.356857,0.0,-1.297377,0.345855,0.095995,-1.8,0.071672,0.398724,-0.346303,-0.36392,-1.595999,0.246706
0.843339,-1.112793,0.333799,0.311602,-0.052729,-0.948607,0.016362,-0.627672,-0.029364,0.421409,0.608426,-0.620341,0.0,-1.384946,0.025362,0.016423,0.580158,0.101768,0.0,-1.434328,0.405463,0.123758,-1.8,0.092269,0.453491,-0.299221,-0.353981,-1.568899,0.249026
0.840852,-1.120785,0.337533,0.313734,-0.044673,-0.948445,0.005286,-0.599656,-0.037781,0.421456,0.556491,-0.603396,0.0,-1.305099,0.015323,0.058793,0.436775,0.09678,0.0,-1.495831,0.426304,0.155448,-1.8,0.098095,0.510175,-0.256158,-0.363621,-1.530205,0.259594
0.836673,-1.126532,0.339954,0.314055,-0.028366,-0.948969,0.004779,-0.613728,-0.011953,0.367636,0.596521,-0.5899,0.0,-1.282172,0.013902,0.057984,0.420788,0.104175,0.0,-1.534442,0.425603,0.146282,-1.8,0.070608,0.544377,-0.192017,-0.377884,-1.48591,0.251911
0.836547,-1.12772,0.338332,0.310329,-0.029221,-0.950178,-0.001901,-0.638159,-0.002809,0.355127,0.675211,-0.604834,0.0,-1.320473,0.021548,0.060097,0.503838,0.110616,0.0,-1.539734,0.412536,0.140709,-1.8,0.03801,0.551842,-0.187297,-0.399049,-1.452685,0.22286
0.838255,-1.126361,0.335175,0.299598,-0.030211,-0.953564,-0.006589,-0.652325,0.01114,0.358781,0.760067,-0.643774,0.0,-1.390138,0.040403,0.049644,0.664538,0.152584,0.0,-1.506266,0.391411,0.128424,-1.8,-0.002699,0.533033,-0.208735,-0.404384,-1.418877,0.18034
0.840511,-1.122675,0.331096,0.284014,-0.030132,-0.958338,-0.003973,-0.653163,0.02747,0.358843,0.830322,-0.696778,0.0,-1.464908,0.056939,0.020015,0.842419,0.234175,0.0,-1.440076,0.355287,0.100976,-1.8,-0.029933,0.500219,-0.247369,-0.386242,-1.402635,0.15447
0.841569,-1.117592,0.327127,0.261606,-0.029556,-0.964716,0.003421,-0.635937,0.042583,0.347102,0.89188,-0.756244,0.0,-1.5,0.067775,-0.020849,0.979996,0.319252,0.0,-1.347688,0.310125,0.064287,-1.8,-0.013247,0.464428,-0.29197,-0.373008,-1.401327,0.185954
0.842647,-1.113521,0.323547,0.233614,-0.029536,-0.97185,0.007676,-0.606917,0.055165,0.338405,0.963739,-0.795031,0.0,-1.5,0.075875,-0.056909,1.072499,0.393284,0.0,-1.242997,0.27492,0.031585,-1.8,0.011196,0.439798,-0.333025,-0.356312,-1.40947,0.269205
0.844462,-1.109967,0.321299,0.218018,-0.028222,-0.975514,0.006682,-0.59419,0.071934,0.344942,1.013574,-0.807693,0.0,-1.5,0.088943,-0.090843,1.108034,0.471897,0.0,-1.193361,0.263523,0.009868,-1.8,0.02058,0.406508,-0.341019,-0.36847,-1.417926,0.322644
0.846167,-1.106393,0.319289,0.205918,-0.028549,-0.978133,0.006146,-0.582316,0.082697,0.347595,1.041494,-0.827555,0.0,-1.5,0.095329,-0.126919,1.129981,0.548445,0.0,-1.179523,0.261844,-0.015397,-1.8,0.031056,0.400095,-0.323377,-0.384224,-1.411173,0.304121
0.848511,-1.102509,0.318195,0.199747,-0.03161,-0.979333,0.002927,-0.579422,0.085254,0.346434,1.044985,-0.831391,0.0,-1.5,0.098335,-0.167848,1.130216,0.624614,0.0,-1.213861,0.275766,-0.012951,-1.8,0.023685,0.414585,-0.322261,-0.382011,-1.423156,0.287568
0.85003,-1.099767,0.318055,0.200494,-0.03833,-0.978923,-0.006447,-0.56368,0.073656,0.359795,1.009035,-0.823913,0.0,-1.5,0.108374,-0.191456,1.10539,0.669834,0.0,-1.267968,0.307272,-0.002288,-1.8,0.037887,0.46167,-0.348091,-0.377159,-1.47017,0.318237
0.84878,-1.102731,0.324999,0.22387,-0.041886,-0.973516,-0.019849,-0.551076,0.051763,0.386049,0.878983,-0.765368,0.0,-1.5,0.118328,-0.150219,1.028758,0.654791,0.0,-1.343614,0.358485,0.016953,-1.8,0.090353,0.473374,-0.345559,-0.360252,-1.51852,0.374586
0.846729,-1.112716,0.333759,0.259002,-0.045979,-0.963948,-0.040102,-0.53176,0.012445,0.43253,0.695076,-0.681645,0.0,-1.5,0.105981,-0.083221,0.926144,0.574217,0.0,-1.430369,0.426635,0.048258,-1.8,0.118468,0.454834,-0.346004,-0.35371,-1.529508,0.392607
0.847976,-1.127642,0.337716,0.279748,-0.058862,-0.955427,-0.073733,-0.483381,-0.057165,0.503954,0.517599,-0.601948,0.0,-1.446822,0.056113,-0.099875,0.799676,0.400516,0.0,-1.469874,0.515626,0.101286,-1.8,0.124522,0.454802,-0.372812,-0.36267,-1.523039,0.364649
0.844209,-1.145782,0.341698,0.28334,-0.064443,-0.950139,-0.113144,-0.379096,-0.151884,0.562065,0.310681,-0.511318,0.0,-1.318437,0.003018,-0.142467,0.670879,0.19877,0.0,-1.448225,0.607382,0.149344,-1.8,0.106966,0.472038,-0.397221,-0.378798,-1.518965,0.33185
0.831912,-1.148634,0.342199,0.276714,-0.061152,-0.949846,-0.132219,-0.274658,-0.199422,0.534382,0.198862,-0.452446,0.0,-1.200094,0.036406,0.015533,0.537759,-0.014799,0.0,-1.371445,0.656476,0.175549,-1.8,0.049724,0.489965,-0.376759,-0.419855,-1.505602,0.277598
0.825958,-1.149124,0.343918,0.271041,-0.056308,-0.950307,-0.14242,-0.215166,-0.189507,0.481922,0.228402,-0.425677,0.0,-1.121034,0.044007,0.000923,0.461028,-0.058121,0.0,-1.247189,0.695322,0.152201,-1.702287,-0.011617,0.491823,-0.324741,-0.476391,-1.496229,0.209756
0.821599,-1.145925,0.342639,0.270603,-0.074385,-0.947501,-0.153242,-0.204252,-0.200406,0.461236,0.384898,-0.435657,0.0,-1.173671,0.039454,0.029257,0.5741,-0.094726,0.0,-0.944728,0.85871,0.145191,-1.60938,0.128736,0.463573,-0.31293,-0.532959,-1.479387,0.133904
0.810851,-1.144182,0.340948,0.272667,-0.079361,-0.94061,-0.186029,-0.204083,-0.169435,0.493514,0.68431,-0.487107,0.0,-1.215512,0.069579,0.089958,0.685015,-0.149247,0.0,-0.426168,1.285287,0.296371,-1.54474,0.263019,0.391926,-0.334178,-0.44856,-1.490572,0.105391
0.800322,-1.143498,0.34187,0.272473,-0.042565,-0.945097,-0.175322,-0.263679,-0.001138,0.442,1.169566,-0.575855,0.0,-1.175095,0.086691,0.026046,0.726529,-0.220002,0.0,0.200051,1.82311,0.499228,-1.346989,0.287238,0.333604,-0.248295,-0.303214,-1.549854,0.100501
0.798683,-1.146181,0.345765,0.257848,-0.011147,-0.958104,-0.124205,-0.418645,0.146389,0.259513,1.718173,-0.64779,0.0,-1.105036,0.033963,-0.084565,0.753175,-0.270594,0.0,0.794578,2.315329,0.640252,-1.019545,0.018713,0.256909,-0.168223,-0.199727,-1.611801,0.088076
0.795682,-1.150418,0.349052,0.260532,-0.009141,-0.961664,-0.085102,-0.650422,0.140498,0.083225,2.150518,-0.674322,0.0,-1.097567,-0.030316,-0.136239,0.794135,-0.312136,0.0,1.04,2.531341,0.627501,-0.833395,-0.072306,0.098856,-0.187957,-0.099989,-1.686922,0.073951
0.763492,-1.149001,0.361466,0.273418,-0.007973,-0.959269,-0.070588,-0.715337,0.11391,0.001916,2.2,-0.587163,0.0,-0.987188,-0.03485,-0.159788,0.756236,-0.404522,0.0,1.04,2.385821,0.685147,-0.918928,0.062942,-0.102136,-0.214258,0.0243,-1.775202,0.076927
0.740953,-1.146789,0.374523,0.243359,0.013037,-0.96783,-0.062535,-0.76831,0.169163,-0.081005,2.2,-0.501754,0.0,-0.79282,0.006472,-0.195456,0.683029,-0.457098,0.0,1.022459,1.993606,0.693976,-1.2094,0.195614,-0.263635,-0.168029,0.131656,-1.8,0.102724
0.746299,-1.146249,0.383143,0.195039,0.00953,-0.978401,-0.067828,-0.986875,0.202096,-0.120913,2.2,-0.355266,0.0,-0.68139,0.00091,-0.182592,0.651723,-0.434211,0.0,0.743926,1.442763,0.329131,-1.492343,0.103044,-0.402527,-0.13943,0.229513,-1.8,0.116262
0.762291,-1.147757,0.376001,0.181598,0.010576,-0.981256,-0.063623,-1.373582,0.22956,-0.178503,2.2,-0.178095,0.0,-0.721663,-0.016447,-0.193394,0.707186,-0.418154,0.0,0.591348,1.173835,0.101018,-1.44446,-0.016292,-0.63061,-0.096241,0.271248,-1.8,0.141659
0.759371,-1.144857,0.358587,0.128225,0.041372,-0.989392,-0.054315,-1.5,0.352898,-0.244664,2.2,-0.170245,0.0,-0.624604,0.021314,-0.234775,0.809627,-0.503378,0.0,0.751576,1.130366,0.061738,-1.343369,-0.032442,-0.754639,-0.024657,0.254636,-1.8,0.171424
0.749445,-1.139787,0.350091,0.090142,0.061371,-0.993661,-0.027316,-1.5,0.426053,-0.184765,1.984562,-0.061913,0.0,-0.493129,0.047496,-0.292339,0.835613,-0.581786,0.0,0.922497,1.091574,0.001727,-1.280191,-0.07159,-0.863701,-0.019437,0.204249,-1.8,0.233792
0.747616,-1.148704,0.344436,0.087388,0.082803,-0.992724,0.002529,-1.5,0.277415,-0.116145,1.598888,0.250441,0.0,-0.456099,0.068975,-0.356589,0.818578,-0.593416,0.0,0.974391,1.004837,-0.079173,-1.178226,-0.179329,-1.017685,-0.033474,0.137394,-1.8,0.298333
0.747242,-1.149306,0.335587,0.107656,0.107978,-0.98753,0.039191,-1.5,0.23355,-0.056296,1.248947,0.514384,0.0,-0.469507,0.100676,-0.441294,0.805446,-0.604292,0.0,0.991985,0.952921,-0.117436,-1.083801,-0.25068,-1.167438,-0.106197,0.063115,-1.8,0.26102
0.742782,-1.142912,0.332531,0.109636,0.121779,-0.983553,0.075978,-1.393373,0.219241,-0.011704,0.974181,0.658927,0.0,-0.420888,0.13351,-0.512995,0.772454,-0.620324,0.0,1.032667,0.897257,-0.111736,-0.996365,-0.279999,-1.284128,-0.214335,0.020045,-1.8,0.248938
0.733095,-1.140345,0.333108,0.088944,0.118646,-0.983606,0.102619,-1.250076,0.166489,-0.093218,0.890329,0.403313,0.0,-0.325221,0.152367,-0.539987,0.757874,-0.628325,0.0,1.04,0.780689,-0.07612,-0.87829,-0.287384,-1.353302,-0.312387,0.050723,-1.8,0.18799
0.724173,-1.133409,0.334016,0.073565,0.115592,-0.98038,0.141709,-1.194733,0.140028,-0.137933,0.878398,0.296997,0.0,-0.256927,0.16085,-0.578561,0.784287,-0.613616,0.0,1.04,0.705851,0.013519,-0.768265,-0.234423,-1.397393,-0.421714,0.099105,-1.8,0.060309
0.714924,-1.131047,0.334943,0.060012,0.114423,-0.973309,0.189673,-1.184442,0.093662,-0.167607,0.935497,0.285061,0.0,-0.186319,0.150177,-0.626537,0.818538,-0.621504,0.0,1.04,0.673619,0.155682,-0.654491,-0.107686,-1.446384,-0.553098,0.127231,-1.8,-0.019051
0.712758,-1.131702,0.332761,0.046781,0.112425,-0.963347,0.23903,-1.193754,0.009223,-0.17778,0.988387,0.353101,0.0,-0.132853,0.146324,-0.696733,0.837337,-0.643698,0.0,1.039126,0.688657,0.357417,-0.554496,0.023908,-1.487686,-0.684065,0.158811,-1.8,0.001831
0.714052,-1.130244,0.326752,0.045474,0.107701,-0.951547,0.284414,-1.234697,-0.095543,-0.183723,1.023802,0.437262,0.0,-0.112284,0.161003,-0.787959,0.823922,-0.718847,0.0,0.920405,0.747242,0.585182,-0.444677,0.05463,-1.512481,-0.800137,0.207929,-1.8,-0.00362
0.712958,-1.128131,0.320577,0.058761,0.110309,-0.931891,0.340527,-1.286873,-0.216207,-0.217081,1.028965,0.479421,0.0,-0.113125,0.198211,-0.904046,0.772842,-0.811335,0.0,0.711523,0.836934,0.82912,-0.42267,-0.070596,-1.501023,-0.939903,0.205948,-1.8,-0.042145
0.714185,-1.128531,0.314339,0.069668,0.122632,-0.906838,0.39718,-1.326454,-0.341029,-0.254566,1.020109,0.52424,0.0,-0.135384,0.23909,-1.024423,0.738963,-0.879773,0.0,0.476237,0.884001,1.031441,-0.526788,-0.288695,-1.431515,-1.088071,0.127835,-1.8,-0.006758
0.718975,-1.133891,0.312283,0.079818,0.148272,-0.895625,0.411705,-1.355088,-0.38,-0.265488,1.000146,0.604273,0.0,-0.178678,0.270394,-1.064107,0.72114,-0.878914,0.0,0.335203,0.838556,1.209396,-0.67054,-0.468894,-1.378521,-1.142164,0.038799,-1.8,0.054219
0.726017,-1.137083,0.309877,0.083101,0.16647,-0.88904,0.418318,-1.396806,-0.38,-0.189445,1.00262,0.741576,0.0,-0.210817,0.284195,-1.086367,0.712593,-0.865983,0.0,0.311471,0.770004,1.262351,-0.73674,-0.512496,-1.356964,-1.165131,0.002738,-1.8,0.090427
0.72868,-1.134847,0.303441,0.106207,0.193826,-0.86901,0.442689,-1.499251,-0.3708,-0.047402,1.040061,0.8,0.0,-0.288499,0.327052,-1.152088,0.682246,-0.861793,0.0,0.304205,0.620586,1.273082,-0.910376,-0.628585,-1.296872,-1.296514,-0.141507,-1.8,0.178219
0.728428,-1.122236,0.301226,0.123409,0.207249,-0.852226,0.464252,-1.5,-0.307144,0.080174,0.939133,0.720554,0.0,-0.34262,0.367405,-1.2,0.631648,-0.848561,0.0,0.335269,0.461058,1.243379,-1.059588,-0.737459,-1.216649,-1.464018,-0.294499,-1.8,0.257513
0.699331,-1.09969,0.317884,0.17657,0.179627,-0.836621,0.486438,-1.499631,-0.143315,0.102844,0.890357,0.511017,0.0,-0.386823,0.38,-1.2,0.499182,-0.818428,0.0,0.364255,0.243778,1.155092,-1.213638,-0.793263,-1.119568,-1.688826,-0.490833,-1.8,0.335233
